%  UTC                 , latitude(deg),longitude(deg), height(m),  Q, ns,  sdn(m),  sde(m),  sdu(m), sdne(m), sdeu(m), sdun(m),age(s), ratio
2024-03-31 12:24:33.227,36.23744913,128.5598097,113.0108,2,9,0.0188,0.0208,0.0673,0.0027,-0.0301,-0.0227,22.78,1
2024-03-31 12:24:33.287,36.23744935,128.5598094,113.075,2,7,0.0236,0.0252,0.0798,-0.0141,-0.039,0.0113,22.99,1
2024-03-31 12:24:33.328,36.23744909,128.5598096,113.0142,2,9,0.0185,0.0204,0.0659,0.0027,-0.0294,-0.0222,23.18,1
2024-03-31 12:24:33.387,36.23744922,128.5598095,113.0462,2,7,0.0232,0.0245,0.0777,-0.0137,-0.0379,0.0105,23.39,1
2024-03-31 12:24:33.426,36.23744929,128.5598093,113.0604,2,8,0.0229,0.0242,0.0766,-0.0134,-0.0372,0.0101,23.58,1
2024-03-31 12:24:33.487,36.23744914,128.5598095,113.0002,2,9,0.0181,0.0198,0.0637,0.0026,-0.0284,-0.0214,23.78,1
2024-03-31 12:24:33.527,36.23744923,128.5598093,113.057,2,8,0.0225,0.0235,0.0745,-0.013,-0.0361,0.0093,23.99,1
2024-03-31 12:24:33.566,36.2374492,128.5598093,113.0551,2,8,0.0223,0.0232,0.0735,-0.0127,-0.0355,0.0089,24.18,1
2024-03-31 12:24:33.607,36.23744914,128.5598094,113,2,9,0.0178,0.0191,0.0617,0.0024,-0.0273,-0.0206,24.39,1
2024-03-31 12:24:33.668,36.23744913,128.5598094,113.0004,2,9,0.0176,0.0189,0.061,0.0023,-0.027,-0.0204,24.58,1
2024-03-31 12:24:33.705,36.23744908,128.5598094,113.015,2,9,0.0175,0.0187,0.0603,0.0023,-0.0266,-0.0201,24.78,1
2024-03-31 12:24:33.766,36.23744923,128.5598092,113.0505,2,8,0.0215,0.0219,0.0694,-0.0118,-0.0332,0.0071,24.99,1
2024-03-31 12:24:33.808,36.23744921,128.5598093,113.0196,2,8,0.0213,0.0216,0.0684,-0.0116,-0.0327,0.0066,25.18,1
2024-03-31 12:24:33.847,36.23744911,128.5598093,112.9983,2,9,0.0172,0.0181,0.0584,0.0023,-0.0256,-0.0193,25.39,1
2024-03-31 12:24:33.907,36.23744913,128.5598093,112.9992,2,9,0.0171,0.0179,0.0578,0.002,-0.0253,-0.0191,25.58,1
2024-03-31 12:24:33.948,36.23744922,128.5598092,113.0375,2,8,0.0207,0.0207,0.0656,-0.011,-0.0311,0.005,25.78,1
2024-03-31 12:24:34.007,36.23744909,128.5598093,112.9898,2,9,0.0169,0.0175,0.0566,0.0018,-0.0247,-0.0186,25.99,1
2024-03-31 12:24:34.067,36.23744905,128.5598093,112.9789,2,9,0.0168,0.0173,0.056,0.0017,-0.0244,-0.0184,26.18,1
2024-03-31 12:24:34.087,36.2374492,128.5598091,113.0314,2,8,0.0202,0.0198,0.063,-0.0104,-0.0296,0.0029,26.39,1
2024-03-31 12:24:34.151,36.23744908,128.5598093,112.9839,2,9,0.0166,0.017,0.0549,0.0017,-0.0238,-0.0179,26.58,1
2024-03-31 12:24:34.187,36.23744907,128.5598092,112.9806,2,9,0.0165,0.0169,0.0544,0.0014,-0.0236,-0.0177,26.78,1
2024-03-31 12:24:34.246,36.23744921,128.5598091,113.0259,2,8,0.0197,0.0191,0.0606,-0.0098,-0.0283,-0.0024,26.99,1
2024-03-31 12:24:34.309,36.23744917,128.5598091,113.0347,2,8,0.0196,0.0189,0.0599,-0.0097,-0.0278,-0.0031,27.18,1
2024-03-31 12:24:34.347,36.23744902,128.5598093,112.97,2,9,0.0163,0.0164,0.053,0.0012,-0.0228,-0.0171,27.39,1
2024-03-31 12:24:34.387,36.237449,128.5598092,112.9776,2,9,0.0163,0.0163,0.0526,0.0011,-0.0226,-0.0169,27.58,1
2024-03-31 12:24:34.428,36.23744919,128.559809,113.0274,2,8,0.0192,0.0183,0.058,-0.0092,-0.0267,-0.0046,27.78,1
2024-03-31 12:24:34.489,36.23744893,128.5598092,112.9707,2,9,0.0162,0.0161,0.0519,-0.0006,-0.0223,-0.0166,27.99,1
2024-03-31 12:24:34.525,36.23744916,128.559809,113.0343,2,7,0.019,0.0179,0.057,-0.009,-0.0261,-0.0052,28.18,1
2024-03-31 12:24:34.566,36.23744891,128.5598093,112.959,2,9,0.0161,0.0159,0.0513,-0.0009,-0.0219,-0.0163,28.39,1
2024-03-31 12:24:34.628,36.23744909,128.5598091,113.0057,2,8,0.0189,0.0177,0.0561,-0.0088,-0.0256,-0.0057,28.58,1
2024-03-31 12:24:34.686,36.23744888,128.5598092,112.9747,2,9,0.0161,0.0158,0.0508,-0.0013,-0.0217,-0.016,28.78,1
2024-03-31 12:24:34.726,36.23744906,128.559809,113.0305,2,8,0.0188,0.0174,0.0554,-0.0086,-0.0252,-0.006,28.99,1
2024-03-31 12:24:34.767,36.2374491,128.559809,113.0226,2,8,0.0187,0.0174,0.0552,-0.0085,-0.0251,-0.0061,29.18,1
2024-03-31 12:24:34.827,36.23744908,128.559809,113.0253,2,8,0.0187,0.0173,0.055,-0.0085,-0.025,-0.0062,29.39,1
2024-03-31 12:24:34.867,36.23744882,128.5598092,112.962,2,9,0.0161,0.0156,0.0504,-0.0019,-0.0215,-0.0157,29.58,1
2024-03-31 12:24:34.908,36.23744874,128.5598094,112.9291,2,9,0.0161,0.0157,0.0504,-0.0023,-0.0215,-0.0156,29.78,1
2024-03-31 12:24:34.969,36.23744868,128.5598094,112.9231,2,9,0.0162,0.0157,0.0506,-0.0026,-0.0216,-0.0153,29.99,1
2024-03-31 12:24:35.006,36.23744818,128.5598141,113.3051,2,8,0.0179,0.0152,0.0458,-0.0102,-0.0213,0.0076,0.19,1
2024-03-31 12:24:35.068,36.23744803,128.5598142,113.2735,2,9,0.0156,0.0137,0.0417,-0.0069,-0.0182,-0.0103,0.38,1.8
2024-03-31 12:24:35.108,36.23744804,128.5598142,113.2658,2,9,0.0154,0.0136,0.0414,-0.0065,-0.0179,-0.0111,0.58,1.5
2024-03-31 12:24:35.166,36.23744814,128.5598141,113.2976,2,8,0.018,0.0153,0.0462,-0.0103,-0.0216,0.0077,0.79,1.3
2024-03-31 12:24:35.207,36.23744814,128.5598141,113.282,2,8,0.018,0.0154,0.0466,-0.0103,-0.0217,0.0078,0.99,1.3
2024-03-31 12:24:35.247,36.23744819,128.5598141,113.2764,2,8,0.0181,0.0155,0.0469,-0.0103,-0.0219,0.0079,1.18,1.2
2024-03-31 12:24:35.288,36.23744803,128.5598142,113.2536,2,9,0.0154,0.0137,0.0421,-0.0062,-0.0182,-0.0119,1.38,1.1
2024-03-31 12:24:35.349,36.23744816,128.5598142,113.2698,2,8,0.0182,0.0158,0.0478,-0.0105,-0.0224,0.0081,1.59,1.4
2024-03-31 12:24:35.406,36.23744806,128.5598142,113.2667,2,9,0.0154,0.0139,0.0427,-0.006,-0.0184,-0.0125,1.78,1
2024-03-31 12:24:35.448,36.23744817,128.5598141,113.2778,2,8,0.0184,0.0161,0.049,-0.0107,-0.0231,0.0083,1.99,1.5
2024-03-31 12:24:35.487,36.23744806,128.5598142,113.2551,2,9,0.0155,0.0141,0.0435,-0.0059,-0.0188,-0.013,2.18,1.1
2024-03-31 12:24:35.526,36.23744815,128.5598141,113.2735,2,8,0.0186,0.0165,0.0504,-0.0109,-0.0239,0.0086,2.38,1.6
2024-03-31 12:24:35.588,36.23744802,128.5598142,113.2488,2,9,0.0156,0.0144,0.0444,-0.0057,-0.0193,-0.0136,2.59,1.1
2024-03-31 12:24:35.646,36.2374481,128.5598142,113.2587,2,8,0.0189,0.017,0.052,-0.0111,-0.0247,0.0089,2.79,1.4
2024-03-31 12:24:35.687,36.23744801,128.5598142,113.2538,2,9,0.0157,0.0127,0.0407,-0.0056,-0.0155,-0.0141,2.98,1
2024-03-31 12:24:35.727,36.23744807,128.5598142,113.2548,2,8,0.0184,0.0121,0.04,-0.0079,-0.0143,-0.0101,3.18,1
2024-03-31 12:24:35.768,36.23744799,128.5598142,113.236,2,9,0.0158,0.0151,0.0468,-0.0054,-0.0204,-0.0148,3.38,1.2
2024-03-31 12:24:35.827,36.23744813,128.5598141,113.2478,2,8,0.0195,0.0181,0.0556,-0.0117,-0.0267,0.0097,3.59,1
2024-03-31 12:24:35.888,36.23744799,128.5598142,113.2312,2,9,0.0161,0.0154,0.0482,-0.0053,-0.0211,-0.0154,3.79,1.3
2024-03-31 12:24:35.929,36.23744809,128.5598141,113.257,2,8,0.0198,0.0187,0.0576,-0.012,-0.0278,0.0101,3.98,1.1
2024-03-31 12:24:35.988,36.237448,128.5598142,113.2202,2,9,0.0162,0.0158,0.0496,-0.0052,-0.0218,-0.0161,4.18,1.1
2024-03-31 12:24:36.028,36.23744809,128.5598141,113.2405,2,8,0.0202,0.0193,0.0598,-0.0123,-0.0289,0.0106,4.39,1.4
2024-03-31 12:24:36.069,36.23744798,128.5598142,113.2225,2,9,0.0165,0.0163,0.0511,-0.005,-0.0226,-0.0167,4.59,1.2
2024-03-31 12:24:36.107,36.23744805,128.5598141,113.2337,2,8,0.0206,0.02,0.062,-0.0127,-0.0301,0.011,4.78,1.4
2024-03-31 12:24:36.167,36.23744799,128.5598142,113.2135,2,9,0.0167,0.0168,0.0527,-0.0049,-0.0233,-0.0174,4.99,1.3
2024-03-31 12:24:36.207,36.23744808,128.5598141,113.2237,2,8,0.021,0.0207,0.0643,-0.0131,-0.0313,0.0115,5.18,1.1
2024-03-31 12:24:36.268,36.23744797,128.5598142,113.2059,2,9,0.017,0.0172,0.0543,-0.0047,-0.0241,-0.0181,5.39,1.2
2024-03-31 12:24:36.308,36.23744805,128.5598141,113.2187,2,8,0.0215,0.0214,0.0666,-0.0134,-0.0326,0.0119,5.59,1.4
2024-03-31 12:24:36.367,36.23744798,128.5598142,113.1913,2,9,0.0172,0.0177,0.056,-0.0046,-0.0249,-0.0188,5.78,1.1
2024-03-31 12:24:36.408,36.23744803,128.5598141,113.1969,2,8,0.0219,0.0221,0.0689,-0.0138,-0.0338,0.0124,5.99,1.3
2024-03-31 12:24:36.467,36.23744795,128.5598141,113.1964,2,9,0.0175,0.0182,0.0577,-0.0044,-0.0257,-0.0195,6.18,1.2
2024-03-31 12:24:36.508,36.23744802,128.559814,113.2006,2,8,0.0224,0.0228,0.0713,-0.0142,-0.0351,0.0129,6.39,1.1
2024-03-31 12:24:36.549,36.23744795,128.5598141,113.1875,2,9,0.0178,0.0187,0.0594,-0.0042,-0.0266,-0.0202,6.59,1.2
2024-03-31 12:24:36.606,36.23744804,128.559814,113.1887,2,8,0.022,0.0166,0.0552,-0.0105,-0.0225,-0.011,6.78,1
2024-03-31 12:24:36.649,36.23744802,128.5598141,113.1678,2,9,0.0181,0.0192,0.061,-0.004,-0.0274,-0.0209,6.99,1
2024-03-31 12:24:36.687,36.23744806,128.559814,113.1785,2,8,0.0233,0.0243,0.076,-0.015,-0.0376,0.0138,7.18,1
2024-03-31 12:24:36.746,36.23744798,128.5598141,113.1634,2,9,0.0184,0.0197,0.0627,-0.0038,-0.0282,-0.0215,7.39,1.1
2024-03-31 12:24:36.788,36.23744808,128.559814,113.1688,2,8,0.0238,0.025,0.0784,-0.0154,-0.0388,0.0142,7.59,1
2024-03-31 12:24:36.829,36.237448,128.559814,113.1503,2,9,0.0186,0.0202,0.0644,-0.0036,-0.029,-0.0222,7.78,1.1
2024-03-31 12:24:36.889,36.23744805,128.5598139,113.1621,2,8,0.0242,0.0257,0.0807,-0.0157,-0.04,0.0146,7.99,1.2
2024-03-31 12:24:36.926,36.23744801,128.559814,113.133,2,9,0.0189,0.0207,0.066,-0.0033,-0.0298,-0.0229,8.19,1
2024-03-31 12:24:36.970,36.23744807,128.5598139,113.145,2,8,0.0247,0.0263,0.0829,-0.0161,-0.0412,0.0151,8.39,1.2
2024-03-31 12:24:37.028,36.23744802,128.5598139,113.1248,2,9,0.0192,0.0212,0.0676,-0.0031,-0.0305,-0.0235,8.59,1
2024-03-31 12:24:37.067,36.2374481,128.5598138,113.1374,2,8,0.0251,0.027,0.0851,-0.0165,-0.0423,0.0155,8.78,1.1
2024-03-31 12:24:37.127,36.23744801,128.5598138,113.1486,2,9,0.0194,0.0182,0.0606,-0.0055,-0.0242,-0.0228,8.98,1.1
2024-03-31 12:24:37.168,36.23744805,128.5598139,113.1036,2,8,0.0244,0.0177,0.0607,-0.0112,-0.0236,-0.0146,9.19,1.3
2024-03-31 12:24:37.227,36.23744806,128.5598138,113.1112,2,9,0.0198,0.0221,0.0707,-0.0025,-0.032,-0.0247,9.39,1
2024-03-31 12:24:37.283,36.2374481,128.5598137,113.1193,2,8,0.0259,0.0283,0.0892,-0.0171,-0.0444,0.0162,9.59,1.2
2024-03-31 12:24:37.313,36.23744805,128.5598136,113.1332,2,9,0.0199,0.0188,0.0631,-0.0055,-0.0252,-0.0238,9.78,1
2024-03-31 12:24:37.348,36.23744815,128.5598137,113.0769,2,8,0.0252,0.0185,0.0634,-0.0116,-0.0247,-0.0151,9.98,1.2
2024-03-31 12:24:37.406,36.2374481,128.5598136,113.0909,2,9,0.0203,0.0229,0.0735,-0.0018,-0.0333,-0.0258,10.19,1
2024-03-31 12:24:37.468,36.23744813,128.5598136,113.0951,2,8,0.0267,0.0294,0.093,-0.0177,-0.0464,0.0168,10.39,1.2
2024-03-31 12:24:37.508,36.23744805,128.5598131,113.1968,2,9,0.0204,0.018,0.062,-0.0063,-0.0231,-0.0241,10.59,1.1
2024-03-31 12:24:37.569,36.23744828,128.5598132,113.1507,2,8,0.0257,0.0174,0.0616,-0.0109,-0.022,-0.0177,10.78,1.3
2024-03-31 12:24:37.607,36.23744809,128.5598133,113.1146,2,9,0.0206,0.0165,0.0587,-0.0072,-0.0193,-0.0238,10.98,1.1
2024-03-31 12:24:37.647,36.23744825,128.5598133,113.0875,2,8,0.0259,0.0164,0.0593,-0.0104,-0.0192,-0.0191,11.19,1.2
2024-03-31 12:24:37.707,36.23744815,128.5598134,113.0646,2,9,0.0208,0.016,0.0579,-0.0076,-0.0178,-0.0239,11.39,1
2024-03-31 12:24:37.748,36.23744822,128.5598134,113.0364,2,8,0.0262,0.0161,0.059,-0.0103,-0.0183,-0.0197,11.59,1.1
2024-03-31 12:24:37.788,36.2374482,128.5598134,113.0144,2,9,0.021,0.016,0.0581,-0.0077,-0.0174,-0.0242,11.78,1
2024-03-31 12:24:37.848,36.23744818,128.5598134,112.9892,2,8,0.0265,0.0163,0.0596,-0.0105,-0.0185,-0.0199,11.98,1.2
2024-03-31 12:24:37.887,36.23744825,128.5598135,112.9543,2,9,0.0212,0.0164,0.0592,-0.0077,-0.0182,-0.0246,12.19,1.1
2024-03-31 12:24:37.948,36.2374483,128.5598129,113.0985,2,8,0.0282,0.0316,0.1004,-0.0189,-0.0501,0.0179,12.39,1.1
2024-03-31 12:24:37.992,36.23744821,128.559813,113.0519,2,9,0.0216,0.0249,0.0804,0.001,-0.0366,-0.0281,12.59,1
2024-03-31 12:24:38.027,36.23744834,128.5598127,113.095,2,8,0.0284,0.0319,0.1014,-0.019,-0.0507,0.0181,12.78,1
2024-03-31 12:24:38.088,36.23744824,128.5598129,113.0568,2,9,0.0218,0.0252,0.0812,0.0009,-0.037,-0.0283,12.98,1
2024-03-31 12:24:38.129,36.23744837,128.5598126,113.0904,2,8,0.0286,0.0322,0.1023,-0.0191,-0.0511,0.0181,13.19,1.1
2024-03-31 12:24:38.170,36.23744827,128.5598127,113.0447,2,9,0.022,0.0254,0.082,0,-0.0374,-0.0285,13.39,1.1
2024-03-31 12:24:38.228,36.23744844,128.5598125,113.0836,2,8,0.0288,0.0324,0.1031,-0.0192,-0.0515,0.0182,13.59,1
2024-03-31 12:24:38.269,36.23744831,128.5598126,113.036,2,9,0.0221,0.0256,0.0827,-0.0013,-0.0378,-0.0286,13.78,1.1
2024-03-31 12:24:38.329,36.23744843,128.5598123,113.0873,2,8,0.0289,0.0326,0.1037,-0.0193,-0.0518,0.0182,13.98,1
2024-03-31 12:24:38.366,36.23744835,128.5598125,113.0341,2,9,0.0222,0.0258,0.0833,-0.002,-0.0381,-0.0286,14.19,1
2024-03-31 12:24:38.428,36.23744844,128.5598124,113.0283,2,8,0.0278,0.0225,0.0766,-0.0136,-0.0321,-0.0151,14.39,1.1
2024-03-31 12:24:38.469,36.23744837,128.5598123,113.0309,2,9,0.0224,0.026,0.084,-0.0029,-0.0385,-0.0284,14.59,1.1
2024-03-31 12:24:38.526,36.23744849,128.5598121,113.0637,2,8,0.029,0.0328,0.1044,-0.0193,-0.0521,0.0181,14.78,1
2024-03-31 12:24:38.567,36.23744841,128.5598121,113.0389,2,9,0.0226,0.0262,0.0846,-0.0038,-0.0389,-0.0281,14.98,1.1
2024-03-31 12:24:38.607,36.23744851,128.5598119,113.0671,2,8,0.029,0.0328,0.1045,-0.0193,-0.0521,0.018,15.19,1
2024-03-31 12:24:38.669,36.23744863,128.5598116,113.135,2,8,0.029,0.0328,0.1045,-0.0193,-0.0521,0.018,15.39,1.1
2024-03-31 12:24:38.708,36.23744859,128.5598117,113.0999,2,7,0.029,0.0329,0.1047,-0.0193,-0.0523,0.0181,15.59,1
2024-03-31 12:24:38.748,36.23744849,128.5598119,113.0382,2,8,0.0228,0.0266,0.0855,-0.0051,-0.0395,-0.0275,15.78,1.1
2024-03-31 12:24:38.810,36.23744857,128.5598117,113.0542,2,8,0.0231,0.0269,0.0864,-0.0065,-0.0402,-0.0265,15.98,1.1
2024-03-31 12:24:38.848,36.23744862,128.5598115,113.0818,2,9,0.0237,0.0275,0.088,-0.0086,-0.0414,-0.0247,16.18,1.1
2024-03-31 12:24:38.889,36.23744848,128.5598117,113.0077,2,7,0.0289,0.0327,0.1041,-0.0191,-0.0519,0.0177,16.39,1.1
2024-03-31 12:24:38.949,36.23744738,128.559825,110.0014,2,4,0.0422,0.3064,0.7647,-0.0988,-0.4832,0.1539,16.58,1.3
2024-03-31 12:24:38.988,36.23744779,128.5598202,111.0616,2,4,0.0421,0.3064,0.7647,-0.0987,-0.4833,0.1538,16.78,1.3
2024-03-31 12:24:39.048,36.23744866,128.5598113,113.0607,2,7,0.0287,0.0324,0.1033,-0.0189,-0.0514,0.0173,16.99,1
2024-03-31 12:24:39.088,36.23744871,128.5598112,113.0583,2,7,0.0286,0.0323,0.1029,-0.0188,-0.0512,0.0171,17.18,1
2024-03-31 12:24:39.147,36.23744856,128.5598113,113.0123,2,9,0.0231,0.0263,0.0857,-0.0065,-0.0395,-0.0254,17.39,1
2024-03-31 12:24:39.189,36.23744875,128.559811,113.0774,2,8,0.0284,0.0319,0.1019,-0.0185,-0.0506,0.0167,17.58,1
2024-03-31 12:24:39.230,36.23744861,128.5598112,113.0162,2,9,0.0226,0.0258,0.0839,-0.0048,-0.0384,-0.0264,17.78,1
2024-03-31 12:24:39.270,36.2374486,128.5598113,112.9629,2,8,0.0282,0.0316,0.1009,-0.0183,-0.0501,0.0163,17.99,1
2024-03-31 12:24:39.327,36.23744866,128.559811,113.0135,2,9,0.0222,0.0254,0.0825,-0.0036,-0.0376,-0.0268,18.18,1
2024-03-31 12:24:39.369,36.23744867,128.559811,113.0153,2,9,0.022,0.0251,0.0817,-0.0027,-0.0372,-0.027,18.39,1
2024-03-31 12:24:39.430,36.23744862,128.5598109,113.0147,2,8,0.0278,0.031,0.0992,-0.0179,-0.0491,0.0157,18.58,1
2024-03-31 12:24:39.469,36.23744871,128.559811,112.9844,2,9,0.0217,0.0248,0.0806,-0.0016,-0.0366,-0.027,18.78,1
2024-03-31 12:24:39.509,36.23744872,128.5598108,113.0097,2,9,0.0216,0.0246,0.08,-0.0003,-0.0363,-0.027,18.99,1
2024-03-31 12:24:39.568,36.23744879,128.5598107,113.0132,2,9,0.0214,0.0244,0.0794,0.0013,-0.036,-0.0269,19.18,1
2024-03-31 12:24:39.609,36.23744876,128.5598108,112.9773,2,8,0.0272,0.0302,0.0965,-0.0173,-0.0476,0.0148,19.39,1
2024-03-31 12:24:39.670,36.23744882,128.5598107,112.9789,2,8,0.027,0.0299,0.0957,-0.0171,-0.0472,0.0146,19.58,1
2024-03-31 12:24:39.708,36.23744878,128.5598106,113.009,2,9,0.0211,0.0239,0.0778,0.0018,-0.0352,-0.0264,19.78,1.1
2024-03-31 12:24:39.770,36.23744882,128.5598105,112.9876,2,8,0.021,0.0238,0.0773,0.002,-0.0349,-0.0263,19.99,1
2024-03-31 12:24:39.807,36.23744881,128.5598106,112.9734,2,8,0.0208,0.0236,0.0767,0.0021,-0.0346,-0.0261,20.18,1.1
2024-03-31 12:24:39.869,36.23744866,128.559811,112.8305,2,5,0.04,0.3022,0.7548,-0.0966,-0.4769,0.1508,20.39,1.1
2024-03-31 12:24:39.909,36.23744887,128.5598103,113.0183,2,8,0.0261,0.0286,0.0916,-0.0162,-0.045,0.0132,20.58,1
2024-03-31 12:24:39.947,36.23744871,128.5598105,112.945,2,8,0.0259,0.0283,0.0907,-0.0161,-0.0445,0.0129,20.78,1
2024-03-31 12:24:40.008,36.23744882,128.5598103,112.9722,2,9,0.0204,0.0228,0.0743,0.002,-0.0334,-0.0252,20.99,1
2024-03-31 12:24:40.049,36.23744875,128.5598105,112.9091,2,8,0.0248,0.0212,0.0713,-0.0117,-0.0307,-0.013,21.18,1
2024-03-31 12:24:40.108,36.23744876,128.5598103,112.9455,2,8,0.0253,0.0275,0.0879,-0.0155,-0.043,0.012,21.39,1
2024-03-31 12:24:40.150,36.23744879,128.5598102,112.9768,2,8,0.0251,0.0272,0.0869,-0.0153,-0.0424,0.0116,21.58,1
2024-03-31 12:24:40.189,36.23744884,128.55981,112.9965,2,9,0.0199,0.022,0.0717,0.0017,-0.0321,-0.0242,21.78,1
2024-03-31 12:24:40.250,36.23744886,128.55981,112.9974,2,9,0.0197,0.0218,0.0711,0.0014,-0.0318,-0.0239,21.99,1
2024-03-31 12:24:40.288,36.23744884,128.5598101,112.9652,2,9,0.0196,0.0217,0.0705,0.0011,-0.0315,-0.0236,22.18,1
2024-03-31 12:24:40.327,36.23744887,128.55981,112.965,2,9,0.0195,0.0215,0.0699,0.0002,-0.0312,-0.0232,22.39,1
2024-03-31 12:24:40.389,36.23744875,128.5598101,112.9381,2,8,0.0241,0.0256,0.0819,-0.0142,-0.0397,0.0098,22.58,1
2024-03-31 12:24:40.429,36.23744885,128.5598099,112.9898,2,9,0.0193,0.0211,0.0686,-0.0014,-0.0306,-0.0226,22.78,1
2024-03-31 12:24:40.487,36.23744877,128.55981,112.9405,2,8,0.0236,0.0249,0.0799,-0.0137,-0.0386,0.0091,22.99,1
2024-03-31 12:24:40.529,36.23744889,128.5598097,112.9988,2,9,0.0191,0.0207,0.0673,-0.0021,-0.0301,-0.0219,23.18,1
2024-03-31 12:24:40.570,36.23744886,128.5598097,112.9917,2,9,0.019,0.0206,0.0668,-0.0026,-0.0299,-0.0215,23.39,1
2024-03-31 12:24:40.629,36.23744886,128.5598098,112.972,2,8,0.019,0.0205,0.0664,-0.0033,-0.0297,-0.021,23.58,1
2024-03-31 12:24:40.669,36.23744889,128.5598097,112.9753,2,8,0.019,0.0204,0.0661,-0.004,-0.0296,-0.0203,23.78,1
2024-03-31 12:24:40.729,36.23744884,128.5598094,112.9973,2,4,0.038,0.3063,0.7657,-0.0974,-0.4838,0.1527,23.99,1.2
